cntyfips,cntyname,tract,placenm,edplc1,edplc2,edplc3,edplc4,ecplc1,ecplc2,ecplc3,ecplc4,hsplc1,hsplc2,enplc1,enplc2,enplc3,enplc4,soplc1,soplc2
77,San Joaquin,6077004901,Escalon city,94.18,28.57,18.65,4.65,447.8,4.65,26.14,0.21,99.39,0.27,79.17,65.95,0.83,9.56,94.61,87.42
77,San Joaquin,6077004902,NA,93.63,29.08,18.65,5.49,435.7,5.33,30.85,0.14,94.36,0.17,78.38,100,0.76,9.47,75.69,93.83
77,San Joaquin,6077005001,Ripon city,87.23,35.08,11.47,15.34,696.7,8.89,38.51,0.18,92.87,0.22,87.16,32.2,0.88,9.7,95.3,81.67
77,San Joaquin,6077005003,Ripon city,87.5,34.78,9.59,14.97,755.1,7.56,38.99,0.12,98.44,0.25,86.87,100,1.79,9.58,96.93,87.11
77,San Joaquin,6077005004,Ripon city,87.23,35.07,11.47,15.34,714,8.54,39.52,0.12,98.25,0.27,86.32,63.13,1.07,9.65,97.02,89.08
77,San Joaquin,6077005106,Manteca city,91.18,28.69,13.67,12.39,487.1,5.21,35.11,0.2,95.45,0.22,88.71,100,1.01,9.58,89.85,88.02
77,San Joaquin,6077005108,Manteca city,91.41,28.33,18.65,12.22,485.2,4.9,36.82,0.19,95.26,0.3,79.87,28.08,0.89,9.46,77.11,80.37
77,San Joaquin,6077005109,Manteca city,91.41,28.33,24.96,12.22,512,5.31,36.27,0.18,85.06,0.24,79.07,30.01,0.96,9.48,90.69,94.15
77,San Joaquin,6077005110,Manteca city,91.41,28.33,19.7,12.22,500.5,4.71,36.18,0.19,90.37,0.3,78.95,71.94,0.96,9.49,89.25,82.69
77,San Joaquin,6077005113,Manteca city,91.41,28.33,15.14,12.22,502.5,3.9,36.09,0.2,95.56,0.25,75.18,34.47,1.02,9.49,94.23,79.75
77,San Joaquin,6077005114,Manteca city,91.41,28.33,12.13,12.22,479.5,4.74,35.69,0.19,94.64,0.3,86.81,7.73,0.92,9.5,91.46,84.85
77,San Joaquin,6077005119,Lathrop city,91.41,28.33,17.6,12.22,425.5,4.76,38.26,0.24,92.28,0.27,84.56,0.19,0.4,9.36,78.31,86.33
77,San Joaquin,6077005122,Manteca city,91.41,28.33,10.72,12.22,455.8,4.86,38.14,0.19,95.66,0.31,87.5,30.71,0.86,9.43,93.73,81.05
77,San Joaquin,6077005123,Manteca city,91.41,28.33,16.43,12.22,477.9,4.78,37.26,0.18,94.47,0.24,81.13,32.73,0.89,9.44,88.58,76.59
77,San Joaquin,6077005124,Manteca city,91.41,28.33,16.86,12.22,476.4,4.89,37.04,0.18,98.17,0.35,82.72,15.35,0.89,9.45,94.86,85.26
77,San Joaquin,6077005125,Manteca city,91.41,28.33,19.75,12.22,485.3,4.8,37.46,0.18,96.06,0.44,80.39,52.75,0.89,9.43,88.62,91.38
77,San Joaquin,6077005126,Manteca city,91.41,28.33,19.75,12.22,480.6,4.81,37.39,0.18,90,0.26,82.44,99.63,0.89,9.44,91.31,84.64
77,San Joaquin,6077005127,Lathrop city,91.41,28.33,22.66,12.22,459.8,4.65,40.23,0.17,95.13,0.31,75.15,18.92,0.69,9.36,83.13,86.07
77,San Joaquin,6077005129,Lathrop city,91.41,28.33,28.93,12.22,439.6,4.87,38.26,0.19,89.11,0.39,74.58,31.01,0.76,9.37,80.72,89.92
77,San Joaquin,6077005130,Lathrop city,91.41,28.33,19.77,12.22,455.6,4.83,38.28,0.19,93.65,0.34,71.88,42.21,1.23,9.38,82.41,74.43
77,San Joaquin,6077005131,NA,91.52,28.57,22.38,11.65,667.9,8.5,42.81,0.21,91.76,0.2,88.76,100,1.1,9.42,84.27,82.86
77,San Joaquin,6077005132,Manteca city,91.41,28.33,12.13,12.22,479.7,4.98,36.56,0.19,97.24,0.29,76,16.3,0.9,9.47,76.04,68.58
77,San Joaquin,6077005133,Manteca city,91.41,28.33,12.13,12.22,479.5,4.92,36.02,0.19,94.38,0.37,76.92,29.15,0.92,9.48,94.66,72.16
77,San Joaquin,6077005134,Manteca city,91.41,28.33,16.43,12.22,485.8,4.99,37.65,0.18,94.98,0.4,79.46,38.25,0.88,9.42,93.08,84.07
77,San Joaquin,6077005135,Manteca city,91.41,28.33,16.43,12.22,511.4,4.64,39.53,0.18,97.84,0.28,85.27,23.22,1.15,9.39,96.75,92.11
77,San Joaquin,6077005202,Tracy city,86.58,36,20.8,17.57,432.5,6.36,34.62,0.21,93.77,0.23,86.67,100,1.02,9.31,79.71,78.56
77,San Joaquin,6077005206,Mountain House CDP,86.58,36,7.14,17.57,455.5,4.6,33.55,0.17,94.33,0.27,85.06,100,1.35,9.11,85.92,89.17
77,San Joaquin,6077005207,Tracy city,86.58,36,21.54,17.57,487.6,6.29,35.79,0.2,97.59,0.32,82.75,18.7,1.05,9.18,83.46,85.19
77,San Joaquin,6077005208,Tracy city,86.58,36,19.8,17.57,491,5.92,35.4,0.2,92.87,0.25,83.65,86.02,1.07,9.29,84.51,86.46
77,San Joaquin,6077005209,Tracy city,86.58,36,21.14,17.57,453.6,6.53,33.55,0.19,98.51,0.29,83.14,4.71,1.08,9.33,90.62,90.66
77,San Joaquin,6077005210,Tracy city,86.58,36,19.36,17.57,488.9,6.27,35.66,0.2,97.29,0.32,82.02,34.9,1.08,9.29,88.22,86.88
77,San Joaquin,6077005302,Tracy city,86.58,36,21.58,17.57,445,6.66,33.32,0.21,89.96,0.32,79.02,5.85,1.07,9.26,80.88,84.53
77,San Joaquin,6077005303,Tracy city,86.58,36,18.47,17.57,445.8,6.66,33.49,0.21,88.16,0.26,76.92,85.25,1.07,9.25,74.31,75.87
77,San Joaquin,6077005305,Tracy city,86.58,36,18.29,17.57,443.4,6.32,33.03,0.21,87.92,0.32,79.37,73.76,1.07,9.22,80.5,81.04
77,San Joaquin,6077005307,Tracy city,86.58,36,20.52,17.57,486,6.04,35.19,0.2,84.35,0.29,72.55,48.13,1.07,9.22,82.59,76.6
77,San Joaquin,6077005308,Tracy city,86.58,36,16.51,17.57,487,6.06,35.34,0.2,95.72,0.26,83.87,99.26,1.07,9.23,91.08,91.56
77,San Joaquin,6077005403,Tracy city,86.58,36,15.85,17.57,487.8,6.24,35.64,0.2,95.65,0.29,84.08,68.3,1.07,9.25,92.54,88.7
77,San Joaquin,6077005405,Tracy city,86.58,36,26.42,17.57,448.3,6.62,33.55,0.21,89.91,0.29,81.51,2.55,1.07,9.29,80.78,76.23
77,San Joaquin,6077005406,Tracy city,86.58,36,26.42,17.57,448,6.6,33.55,0.21,90.57,0.22,80.41,82.37,1.07,9.27,76.76,84.1
77,San Joaquin,6077005501,NA,NA,NA,8.47,NA,431.6,3.18,51.16,0.29,NA,NA,82.14,98.47,0,9.53,NA,NA
77,San Joaquin,6077005502,NA,NA,NA,8.51,NA,308.8,6.92,37.86,0.15,98.1,0.22,80,99.89,0.39,9.47,95.49,88.92
79,San Luis Obispo,6079010002,Lake cimiento CDP,86.76,30.52,27.79,9.49,192.2,17.54,38.73,0,100,0.25,71.67,1.36,0.38,6.57,99.48,80.86
79,San Luis Obispo,6079010016,NA,89.82,34.54,19.16,7.54,574.4,17.16,33.29,0.09,88.69,0.15,70.06,99.48,0,6.75,78.54,82.99
79,San Luis Obispo,6079010101,El Paso de Robles (Paso Robles) city,86.76,30.52,15.02,9.49,719.4,10.17,31.4,0.46,98.17,0.15,67.65,100,0.86,6.82,96.02,79.96
79,San Luis Obispo,6079010102,El Paso de Robles (Paso Robles) city,86.76,30.52,16.04,9.49,754.7,11.12,31.22,0.46,90.36,0.11,70.1,43.4,0.84,6.85,72.62,70.93
79,San Luis Obispo,6079010201,El Paso de Robles (Paso Robles) city,86.76,30.52,22.26,9.49,703.2,11.31,30.97,0.45,97.97,0.18,78.61,17.98,0.81,6.92,96.05,83.21
79,San Luis Obispo,6079010202,El Paso de Robles (Paso Robles) city,86.76,30.52,21.22,9.49,724.1,13.34,30.73,0.43,96.59,0.23,81.46,2.11,0.88,6.89,84.73,87.98
79,San Luis Obispo,6079010204,El Paso de Robles (Paso Robles) city,86.76,30.52,21.22,9.49,761.6,10.27,32.59,0.46,95.09,0.15,82.43,17.54,3.17,6.86,88.27,79.74
79,San Luis Obispo,6079010205,El Paso de Robles (Paso Robles) city,86.76,30.52,19.82,9.49,757.6,11.48,30.58,0.45,99.46,0.21,75.38,39.96,0.86,6.86,93.84,87.67
79,San Luis Obispo,6079010300,NA,89.33,29.31,21.22,7.51,247.3,-40.36,32.69,0,95.28,0.19,76.53,77.4,0.37,7.32,94.48,94.64
79,San Luis Obispo,6079010403,Cambria CDP,95.46,41.2,25.86,0,587.5,5.44,18.94,0.32,97.65,0.1,71.43,1.02,1.44,6.56,94.67,88.19
79,San Luis Obispo,6079010404,Cambria CDP,95.46,41.2,28.41,0,624.1,7.27,18.09,0.3,93.92,0.1,75,61.33,1.34,6.56,86.56,83.14
79,San Luis Obispo,6079010503,Morro Bay city,96.22,54.24,28.57,4.04,425.5,-0.57,22.87,0.3,96.28,0.11,77.42,45.92,1.15,6.55,96.35,84.43
79,San Luis Obispo,6079010504,Cayucos CDP,NA,NA,28.57,NA,302.2,3.99,26.07,0.12,99.11,0.09,84,0,0.47,6.58,94.64,83.41
79,San Luis Obispo,6079010602,Morro Bay city,96.22,54.24,29.04,4.04,326.7,-2.04,25.08,0.28,96.29,0.12,84.48,37.09,1.18,6.51,89.39,81.38
79,San Luis Obispo,6079010603,Morro Bay city,96.22,54.24,29.04,4.04,327.4,-2.05,25.23,0.28,92.12,0.1,77.42,100,1.16,6.53,92.41,68.33
79,San Luis Obispo,6079010701,Los Osos CDP,96.22,54.24,29.04,4.04,363.1,-1.32,24.41,0.31,97.78,0.17,81.44,5.66,1.32,6.48,94.84,87.34
79,San Luis Obispo,6079010703,Los Osos CDP,96.22,54.24,29.04,4.04,370.5,-3.01,23.69,0.33,98.16,0.13,77.14,43.75,1.29,6.47,91.69,76.2
79,San Luis Obispo,6079010707,Los Osos CDP,96.22,54.24,29.04,4.04,367.4,-2.37,23.01,0.35,98.96,0.16,84.62,21.52,1.31,6.48,98.69,92
79,San Luis Obispo,6079010901,NA,96.22,54.24,22.33,4.04,997.5,3.11,39.47,0.45,94.84,0.01,100,100,3.99,6.44,97.94,9.39
79,San Luis Obispo,6079010902,San Luis Obispo city,96.22,54.24,22.33,4.04,1015.9,2.71,39.24,0.45,100,0.04,85.71,32.71,3.99,6.4,95.38,55.69
79,San Luis Obispo,6079011001,San Luis Obispo city,96.22,54.24,28.45,4.04,1002.1,2.11,38.63,0.44,98.08,0.11,84.95,30.04,3.92,6.36,97.72,78.66
79,San Luis Obispo,6079011002,San Luis Obispo city,96.22,54.24,30.56,4.04,1009.4,2.82,38.66,0.45,96.71,0.07,84.78,54.67,3.97,6.38,93.78,59.54
79,San Luis Obispo,6079011101,San Luis Obispo city,96.22,54.24,30.56,4.04,1011.9,2.82,39.16,0.44,98.75,0.06,79.59,79.84,3.93,6.38,95.58,54.02
79,San Luis Obispo,6079011102,San Luis Obispo city,96.22,54.24,28.45,4.04,1001.5,2.56,38.66,0.44,99.26,0.11,85.58,78.18,3.92,6.36,94.7,70.09
79,San Luis Obispo,6079011103,San Luis Obispo city,96.22,54.24,28.45,4.04,994.4,2.06,38.6,0.44,92.21,0.13,72.5,36.99,3.88,6.34,85.23,68.72
79,San Luis Obispo,6079011200,San Luis Obispo city,96.22,54.24,22.33,4.04,1018.4,2.81,39.18,0.45,100,0.06,84,58.28,3.99,6.41,94.02,53.85
79,San Luis Obispo,6079011300,San Luis Obispo city,96.22,54.24,23.47,4.04,997,2.8,39.13,0.44,97.35,0.15,84.06,55.1,3.87,6.37,88.61,67.35
79,San Luis Obispo,6079011400,NA,96.22,54.24,22.33,4.04,851.5,1.56,37.25,0.45,NA,NA,NA,0,4.16,6.46,NA,NA
79,San Luis Obispo,6079011501,San Luis Obispo city,96.22,54.24,28.45,4.04,1202.9,2.07,38.48,0.5,94.96,0.38,75.86,92.17,4.44,6.33,88.16,81.54
79,San Luis Obispo,6079011503,San Luis Obispo city,96.22,54.24,30.49,4.04,1224.7,2.2,38.66,0.51,100,0.16,88.89,32.56,4.57,6.3,99.74,83.46
79,San Luis Obispo,6079011504,NA,95.63,52.59,25.58,4.14,1016.7,2.73,39.18,0.45,NA,NA,100,0,3.97,6.32,NA,NA
79,San Luis Obispo,6079011600,NA,96.21,54.22,25.01,4.04,1281.8,2.08,38.48,0.48,99.42,0.11,78.05,100,1.57,6.33,97.68,93.84
79,San Luis Obispo,6079011701,Pismo Beach city,90.44,37.92,23.14,4.97,488.4,-0.31,26.56,0.37,95.62,0.15,81.82,41.39,2.5,6.17,100,72.15
79,San Luis Obispo,6079011704,Pismo Beach city,92.09,42.56,23.81,4.71,736.9,2.13,33.41,0.53,100,0.08,78.43,0,2.43,6.19,96.93,77.73
79,San Luis Obispo,6079011800,Arroyo Grande city,90.44,37.91,24.64,4.98,487.8,0.38,27.57,0.37,98.99,0.15,81.61,49.36,2.39,6.01,95.09,88.78
79,San Luis Obispo,6079011901,Arroyo Grande city,90.44,37.91,23.89,4.98,478.3,0.25,27.43,0.36,99.11,0.14,79.55,8.35,2.27,5.98,98.3,81.5
79,San Luis Obispo,6079011902,Arroyo Grande city,90.44,37.91,23.89,4.98,468.6,-0.21,26.81,0.36,95.4,0.16,82.91,61.44,2.32,6.03,94.8,85.53
79,San Luis Obispo,6079012e3,Grover Beach city,90.44,37.91,19.96,4.98,470.2,0.78,26.62,0.36,95.74,0.12,83.25,61.2,2.32,6.05,92.57,73.81
79,San Luis Obispo,6079012102,Grover Beach city,90.44,37.91,19.96,4.98,485,0.73,26.44,0.37,95.46,0.15,80.67,6.65,2.41,6.08,96.05,86.42
79,San Luis Obispo,6079012200,Oceano CDP,90.44,37.91,21.61,4.98,479.1,-0.05,26.87,0.37,89.37,0.2,81.86,78.88,2.31,6.03,81.5,86.25
79,San Luis Obispo,6079012302,NA,90.73,38.72,25.91,4.93,447.8,-1.2,29.44,0.46,96.54,0.11,84.29,99.24,3.1,5.68,93.89,93.94
79,San Luis Obispo,6079012304,NA,90.44,37.91,18.98,4.98,341.3,-0.99,30.76,0.18,98.48,0.12,78.95,100,1.37,5.78,96.17,89.26
79,San Luis Obispo,6079012401,Nipomo CDP,90.44,37.91,16.5,4.98,270.8,2.08,26.02,0.12,92.35,0.19,73.96,16.08,0.26,5.62,90.9,88.49
79,San Luis Obispo,6079012402,Nipomo CDP,90.44,37.91,16.5,4.98,306.6,1.67,27.61,0.11,92.17,0.14,81,8.89,0.3,5.67,90.82,84.05
79,San Luis Obispo,6079012502,Atascadero city,94.88,38.62,18.48,4.55,459.2,3.4,38.02,0.34,98.54,0.19,78.95,26.23,1.03,6.73,98.03,89
79,San Luis Obispo,6079012503,Atascadero city,94.88,38.62,24.42,4.55,447.9,1.77,39.15,0.39,95.99,0.15,80.23,13.8,0.99,6.71,92.67,83.7
79,San Luis Obispo,6079012505,Atascadero city,94.88,38.62,18.48,4.55,534.5,3.23,39.14,0.37,98.79,0.23,76.92,19.04,3.32,6.74,98.37,87.82
79,San Luis Obispo,6079012600,Atascadero city,94.88,38.62,24.42,4.55,437.9,2.03,38.76,0.37,97.32,0.19,81.21,34.03,0.93,6.7,97.45,86.45
79,San Luis Obispo,6079012702,NA,94.88,38.59,23.24,4.55,256.3,35.42,52.09,0,98.58,0.16,84.62,77.26,0.75,NA,98.01,91.29
79,San Luis Obispo,6079012704,Templeton CDP,96.57,42.44,29.7,3.33,604.4,5.43,33.6,0.34,98.97,0.15,84.17,100,4.17,6.7,97.25,86.62
79,San Luis Obispo,6079012800,Atascadero city,94.88,38.62,24.42,4.55,453.8,1.62,39.31,0.4,NA,NA,NA,0,1.01,6.71,NA,NA
79,San Luis Obispo,6079012900,NA,96.64,42.96,18.48,3.25,632.8,4.68,38.24,0.38,92.59,0.19,74.31,98.34,3.3,6.8,91.47,81.88
79,San Luis Obispo,6079013e3,NA,95.74,46.91,28.57,2.48,209.1,-2.19,17.04,0.22,96.75,0.09,76.47,99.03,0,6.59,84.49,93.14
81,San Mateo,6081600100,Brisbane city,90.34,40.73,9.24,6.21,508.7,3,45.87,0.18,98,0.13,89.58,62.25,0.8,7.51,85.35,90.09
81,San Mateo,6081600200,Daly City city,90.34,40.73,8.55,6.21,656.9,-2.74,52.68,0.22,85.93,0.13,78.16,0,1.37,7.48,70,95.16
81,San Mateo,6081600300,Daly City city,90.34,40.73,6.43,6.21,663,3.07,53.82,0.23,91.67,0.15,85.92,0,1.4,7.43,90.25,92.62
81,San Mateo,6081600401,Daly City city,90.34,40.73,6.35,6.21,568.9,-2.41,51.23,0.22,90.14,0.18,90.41,36.75,1.34,7.4,85.11,94.83
81,San Mateo,6081600402,Daly City city,90.34,40.73,12.32,6.21,476.8,-11.76,46.36,0.22,88.05,0.14,81.63,74.96,1.32,7.37,76.72,85.33
81,San Mateo,6081600500,Daly City city,90.34,40.73,26.8,6.21,465.8,2.79,47.55,0.22,80.35,0.17,88.27,73.37,1.19,7.37,84.09,92.46
81,San Mateo,6081600600,Daly City city,90.34,40.73,33.61,6.21,439,2.68,45.58,0.22,86.94,0.13,85.15,100,1.21,7.34,77.27,94.99
81,San Mateo,6081600700,Daly City city,90.34,40.73,19.87,6.21,429.5,3.02,45.52,0.21,85.6,0.13,83.22,78.91,1.35,7.34,64.35,87.17
81,San Mateo,6081600800,Daly City city,90.34,40.73,29.37,6.21,363.4,2.45,46.05,0.22,76.86,0.08,83.62,100,1.2,7.29,65.42,70.23
81,San Mateo,6081600900,Daly City city,90.34,40.73,29.37,6.21,353.4,2.34,45.83,0.22,93.98,0.13,92.47,68.91,1.21,7.26,84.05,87.9
81,San Mateo,6081601e3,Daly City city,90.34,40.73,22.13,6.21,364.4,2.05,39.67,0.2,91.51,0.18,87.66,46.04,0.9,7.26,89.18,87.72
81,San Mateo,6081601100,Daly City city,90.34,40.73,32.81,6.21,300.8,2.69,39.36,0.19,90.23,0.15,89.91,81.18,0.91,7.27,88.6,90.07
81,San Mateo,6081601200,Broadmoor CDP,90.34,40.73,32.81,6.21,330.3,2.04,40.94,0.21,87.03,0.13,83.1,32.47,1.01,7.3,76.52,89.85
81,San Mateo,6081601300,Daly City city,90.34,40.73,30.78,6.21,433.2,1.97,45.22,0.2,77.22,0.09,83.16,51.65,1,7.35,68.12,79.95
81,San Mateo,6081601400,Daly City city,90.34,40.73,24.23,6.21,399.5,1.6,41.97,0.19,92.58,0.13,79.17,91.68,0.87,7.31,80.27,90.96
81,San Mateo,6081601501,Daly City city,90.34,40.73,23.46,6.21,405.4,0.84,41.09,0.2,89.04,0.15,84.21,57.71,0.89,7.3,89.51,92.83
81,San Mateo,6081601502,Daly City city,90.34,40.73,23.46,6.21,450.6,-0.29,42.89,0.21,63.58,0.09,75.41,60.32,0.89,7.32,63.54,76.67
81,San Mateo,6081601601,Colma town,90.59,40.87,30.78,6.36,460.9,1.32,45.67,0.2,89.72,0.48,90.63,8.67,0.92,7.4,75.82,92.96
81,San Mateo,6081601603,Daly City city,93.51,42.55,13.72,8.14,549.1,3.28,46.98,0.2,94.3,0.17,89.68,72.75,0.72,7.38,85.22,91.08
81,San Mateo,6081601604,Daly City city,92.75,42.11,18.03,7.67,502,0.53,46.79,0.2,87.42,0.32,80,49.96,0.87,7.35,85.59,89.47
81,San Mateo,6081601605,Daly City city,93.01,42.26,12.38,7.83,539.2,1.25,46.83,0.19,94.44,0.15,79.09,100,0.73,7.36,86.33,91.03
81,San Mateo,6081601700,South San Francisco city,93.51,42.55,13.72,8.14,521.8,3.14,46.52,0.19,91.51,0.15,86.21,94.71,0.83,7.39,88.71,90.28
81,San Mateo,6081601800,South San Francisco city,93.51,42.55,12.49,8.14,513.7,2.11,46.25,0.2,95.15,0.14,88.89,52.99,0.7,7.43,90.67,93.16
81,San Mateo,6081601901,South San Francisco city,93.51,42.55,12.09,8.13,515.8,2.21,46.54,0.19,95.83,0.12,81,26.73,0.7,7.45,82.73,88.56
81,San Mateo,6081601902,South San Francisco city,93.51,42.55,11.38,8.14,519.2,2.21,46.45,0.18,96.7,0.17,82.8,86.82,0.69,7.45,80.66,86.6
81,San Mateo,6081602e3,South San Francisco city,93.5,42.54,12.83,8.13,506.6,2.19,46.05,0.2,93.87,0.15,87.83,28.08,0.67,7.49,84.19,93.97
81,San Mateo,6081602100,South San Francisco city,93.51,42.55,12.85,8.14,603.5,1.25,48.02,0.22,87.12,0.11,76.15,79.03,1.01,7.54,55.12,95.55
81,San Mateo,6081602200,South San Francisco city,93.51,42.55,12.85,8.14,603.7,0.71,48.41,0.22,82.44,0.09,80.08,99.92,1.04,7.51,61.94,81.43
81,San Mateo,6081602300,South San Francisco city,93.51,42.55,15.16,8.14,659.1,1.26,49.14,0.22,94.19,0.14,82.72,95.8,1.1,7.58,70.23,85.11
81,San Mateo,6081602400,South San Francisco city,93.51,42.55,16.65,8.14,680.7,0.76,49.15,0.23,95.38,0.14,89.17,80.86,1.19,7.47,92.82,93.92
81,San Mateo,6081602500,South San Francisco city,93.51,42.55,25.36,8.14,674.5,0.36,49.41,0.26,94.53,0.16,84.85,55.49,1.22,7.43,92.41,87.79
81,San Mateo,6081602600,South San Francisco city,93.51,42.55,24.35,8.14,564.7,3.57,47.19,0.21,94.7,0.18,87.75,100,0.79,7.39,88.01,92.47
81,San Mateo,6081602700,Pacifica city,90.34,40.73,12.38,6.21,503,1.02,47.04,0.18,95.89,0.15,89.76,79.09,0.79,7.35,90.77,91.04
81,San Mateo,6081602800,Pacifica city,90.34,40.73,18.8,6.21,464.9,-0.41,43.28,0.19,98.39,0.15,89.52,82.59,0.91,7.31,89.9,89.3
81,San Mateo,6081602900,Pacifica city,90.34,40.73,18.8,6.21,421.6,0.37,42.24,0.18,95.64,0.17,89.87,87.03,0.84,7.29,89.81,86.72
81,San Mateo,6081603e3,Pacifica city,90.34,40.73,14.75,6.21,482.8,-0.09,40.43,0.22,98.67,0.12,89.25,80.69,1,7.32,92.64,88.18
81,San Mateo,6081603100,Pacifica city,90.34,40.73,19.03,6.21,487.1,0.3,38.08,0.22,95.53,0.2,88.71,1.2,1.17,7.34,93.91,92.54
81,San Mateo,6081603200,Pacifica city,90.34,40.73,13.89,6.21,187.7,-3.37,37.78,0.08,97.86,0.18,90.48,0.15,0.35,7.29,96.32,86.32
81,San Mateo,6081603300,Pacifica city,90.34,40.73,13.89,6.21,230.3,-1.81,38.79,0.13,99.54,0.16,87.6,55.77,0.39,7.36,96.18,94.28
81,San Mateo,6081603400,Pacifica city,90.34,40.73,13.89,6.21,535.8,-2.99,42.94,0.26,95.65,0.14,87.65,20.66,1.09,7.42,94.07,93.63
81,San Mateo,6081603700,San Bruno city,93.25,54.13,25.36,7.13,778.2,0.61,49.95,0.28,95.01,0.14,93.2,15.96,1.4,7.44,88.35,89.97
81,San Mateo,6081603801,San Bruno city,93.14,58.86,42.69,6.71,892.6,0.9,50.89,0.28,91.44,0.23,83.33,99.98,1.59,7.51,74.53,92.25
81,San Mateo,6081603802,San Bruno city,93.14,58.86,30.3,6.71,883.8,0.96,50.71,0.28,95.76,0.12,92.17,65.02,1.59,7.49,89.82,91.3
81,San Mateo,6081603900,San Bruno city,93.14,58.86,35.63,6.71,989.9,1.72,50.14,0.33,94.7,0.14,87.61,13.41,1.28,7.55,92.68,88.71
81,San Mateo,6081604e3,San Bruno city,93.14,58.86,35.63,6.71,947.6,1.55,50.66,0.28,94.85,0.16,95.06,99.97,1.61,7.53,92.32,88.83
81,San Mateo,6081604101,San Bruno city,93.14,58.86,35.63,6.71,1013.1,1.77,50.64,0.33,84.71,0.11,75.11,12.86,1.28,7.56,73.52,92.72
81,San Mateo,6081604102,San Bruno city,93.14,58.86,16.62,6.71,855,1.12,50.05,0.27,94.18,0.24,84.42,52.31,1.47,7.5,76.9,78.52
81,San Mateo,6081604200,San Bruno city,93.14,58.86,35.63,6.71,980.8,1.7,50.86,0.29,77.26,0.17,79.31,23.57,1.63,7.57,70.11,90.76
81,San Mateo,6081604400,Millbrae city,93.14,58.86,20.9,6.71,1027.2,1.59,51.93,0.37,92.37,0.14,84.07,71.46,2.06,7.63,82.43,86.51
81,San Mateo,6081604500,Millbrae city,93.14,58.86,36.6,6.71,953.7,1.26,51.53,0.3,98.3,0.1,94.92,29.84,1.21,7.57,92.56,92.17
81,San Mateo,6081604600,Millbrae city,93.14,58.86,40.07,6.71,943.9,1.21,51.6,0.32,100,0.12,95,0,1.23,7.55,97.43,90.44
81,San Mateo,6081604700,Millbrae city,93.14,58.86,24.37,6.71,1015.2,1.45,52,0.37,100,0.11,91.18,3,2.13,7.59,91.01,94.63
81,San Mateo,6081604800,Millbrae city,93.14,58.86,20.9,6.71,1020,1.53,52.14,0.38,97.17,0.09,81.37,92.44,2.1,7.62,77.51,90.44
81,San Mateo,6081604900,Millbrae city,93.14,58.86,23.64,6.71,1073.8,1.96,51.25,0.42,97.9,0.09,92.59,27.49,2.31,7.62,95.72,94.41
81,San Mateo,6081605e3,Burlingame city,93.14,58.86,23.64,6.71,1109.4,2,49.73,0.45,97.51,0.13,96.97,27.48,2.46,7.65,85.68,85.38
81,San Mateo,6081605100,Burlingame city,93.14,58.86,32.52,6.71,1285,3.47,53.8,0.47,96.41,0.09,89.87,11.9,2.54,7.71,90.01,86.52
81,San Mateo,6081605200,Burlingame city,93.14,58.86,30.41,6.71,1104.5,2.04,49.51,0.45,97.12,0.14,91.36,0,2.47,7.69,87.78,88.75
81,San Mateo,6081605300,Burlingame city,93.14,58.86,34.32,6.71,1223,4.46,54.89,0.45,98.21,0.1,96.27,24.68,2.45,7.74,91.03,83.36
81,San Mateo,6081605400,Burlingame city,93.14,58.86,26.45,6.71,1095.7,5.09,56.11,0.42,96.22,0.07,87.65,51.73,2.26,7.78,83.03,84.57
81,San Mateo,6081605500,Burlingame city,93.14,58.86,26.45,6.71,1062.7,5.26,56.34,0.41,98.09,0.09,93.66,100,2.23,7.78,87.93,78.85
81,San Mateo,6081605600,Hillsborough town,93.14,58.86,36.05,6.71,1022.4,7.78,54.64,0.42,100,0.25,89.06,8.49,2.38,7.73,95.42,88.14
81,San Mateo,6081605700,Hillsborough town,93.14,58.86,37.68,6.71,1037.6,3.45,58.82,0.4,99.14,0.25,94.34,0.19,2.19,7.81,95.31,88.83
81,San Mateo,6081605800,San Mateo city,93.14,58.86,26.16,6.71,1007,6.56,56.54,0.4,100,0.17,98.04,24.94,2.11,7.8,93.9,90.43
81,San Mateo,6081605900,San Mateo city,93.14,58.86,19.6,6.71,1063.6,6.07,58.36,0.4,86.38,0.12,85.58,87.36,2.12,7.83,65.15,77.68
81,San Mateo,6081606e3,San Mateo city,93.14,58.86,28.04,6.71,1002.1,6.5,56.66,0.39,86.31,0.17,87.01,100,2.11,7.83,73.65,76.07
81,San Mateo,6081606100,San Mateo city,93.14,58.86,24.52,6.71,1081.7,5.27,59.83,0.4,95.1,0.13,82.58,91.17,2.16,7.88,79.31,93.26
81,San Mateo,6081606200,San Mateo city,93.14,58.86,28.39,6.71,1074.4,5.04,59.87,0.4,80.18,0.12,80.49,100,2.13,7.87,59.58,86.11
81,San Mateo,6081606300,San Mateo city,93.14,58.86,28.39,6.71,1070.9,3.47,60.96,0.38,92.89,0.12,90.22,98.92,2.12,7.88,76.9,80.71
81,San Mateo,6081606400,San Mateo city,93.14,58.86,34.84,6.71,1061.8,3.41,60.63,0.38,98.94,0.09,91.82,87.43,2.11,7.87,88.49,79.65
81,San Mateo,6081606500,San Mateo city,93.14,58.86,34.84,6.71,1058.4,3.5,60.82,0.37,100,0.16,92.71,18.79,2.1,7.86,95.69,87.22
